Gene	S1	S2	S2/S1_log2FC
NR_024487	0.07270231	0.0545575	-0.0246120028754
NM_145520	0.02127661	0.04409366	0.0318774649075
NM_145521	3.1883065	3.0623755	-0.0440434231654
NM_145522	6.23655	6.330643	0.018637687083
NM_145523	7.9265345	35.80286	2.04364578493
NM_028534	14.40057	16.307995	0.168454860716
NM_028536	3.679478	2.881238	-0.269830702029
NM_145528	19.454505	21.256145	0.121785099901
NM_145529	10.795605	13.185935	0.266211825565
NM_028532	0.0	0.0	0.0
NM_054091	0.0	0.0	0.0
NM_054090	0.0	0.0	0.0
NM_054093	49.270205	54.390635	0.139938505397
NM_054092	0.0	0.0	0.0
NM_054095	2.7095395	1.7078875	-0.454072299709
NM_054094	0.0	0.01363937	0.0195444653063
NM_054097	24.165945	32.72885	0.422510356745
NM_054096	0.0	0.0	0.0
NM_054099	9.42675	10.714525	0.168008914688
NM_054098	9.776049	13.472778	0.425513552768
NM_001159544	0.3812565	0.1154661	-0.308334584169
NM_028283	58.60978	34.051215	-0.766084594755
NM_028281	2.0888995	2.07045	-0.00864282235056
NM_180599	0.0	0.0	0.0
NM_028287	6.9458275	6.381738	-0.106236940645
NM_153129	36.41232	38.078245	0.0628522448994
NM_028284	1.532089	1.9036025	0.197515848762
NM_153128	19.743505	36.134085	0.840084345275
NM_001083125	0.0	0.0	0.0
NM_001083127	0.0	0.0	0.0
NM_001083126	0.0	0.0	0.0
NM_001083121	0.0	0.0	0.0
NM_001083120	0.0	0.0	0.0
NM_175259	6.2011465	4.293823	-0.443916658563
NM_175258	0.0	0.0	0.0
NM_175255	24.595005	23.66729	-0.0532630613073
NM_175256	50.68187	32.094075	-0.643085324723
NM_175251	89.15648	70.3028	-0.338472457956
NM_175250	0.0	0.0	0.0
NM_175252	0.04255322	0.015227145	-0.0383184825073
NM_182990	1.186323	1.623163	0.262800901952
NM_182991	1.1667688	3.62224	1.09304694839
NM_182992	1.3104505	0.62301175	-0.509500736472
NR_040672	0.02127661	0.01363937	-0.0108292038748
NR_040675	0.0	0.0	0.0
NM_182995	21.805875	25.75773	0.230550206126
NM_203507	17.785795	17.971425	0.0141858769372
NR_040676	0.0	0.0	0.0
NR_040679	0.03014909	0.0	-0.0428531489019
NM_182999	0.0	0.0	0.0
NM_001145013	0.0	0.0	0.0
NM_001145015	0.06382985	0.01363937	-0.0697229579098
NM_207210	0.19683035	0.13228096	-0.0799866780073
NM_207213	18.521345	14.0113	-0.379003534668
NM_207212	10.0454095	11.303905	0.15566936274
NM_207215	131.78735	145.35535	0.140357769487
NM_207214	29.04225	26.533015	-0.125830266099
NM_207217	0.0	0.0	0.0
NM_207216	0.0	0.0	0.0
NM_207219	6.9618505	10.01538	0.468343577616
NM_146877	0.04255322	0.0	-0.0601210318909
NM_146875	0.0	0.0	0.0
NM_146874	0.0	0.0	0.0
NM_146873	0.0	0.0	0.0
NM_146872	0.0	0.0	0.0
NM_146871	0.0	0.0	0.0
NM_146870	0.0	0.0	0.0
NM_001100449	11.3503485	21.828345	0.886274519336
NM_146879	0.52666115	0.3143561	-0.216023684724
NM_146878	0.0	0.05773303	0.0809755396472
NM_173367	0.08510645	0.028866515	-0.0767807600846
NM_001201364	0.0	0.0	0.0
NM_001199310	0.02127661	0.072960175	0.0712228594797
NM_001199311	0.0	0.0	0.0
NM_007578	0.0	0.0	0.0
NM_001145902	0.0	0.0	0.0
NM_001145900	0.0	0.0	0.0
NM_146129	23.903645	23.913815	0.000589038813688
